log_GDPpC,Water_Stress,log_TIRWRpC,Agri,bEvents,HDI,agr_GDP,pred,Area,pred1
11.392886944902333,-3.4314409338917526,8.442005091201345,9.252170487266667,0,0.9460000000000001,0.6486616666666667,526836.7207612488,Switzerland,541943.6780714251
8.851229179171117,-2.035368765958206,8.049485179440396,90.3744808572,0,0.765,8.744431666666665,1030823.7464188066,Thailand,1152335.8588700409
6.934466012104241,-2.922231917118178,7.199344308352941,89.3518518519,0,0.528,26.523899333333333,244597.95533143287,United Republic of Tanzania,308648.4932214798
8.312080011365284,-4.070076148620581,10.255844103274526,73.852110155,0,0.726,4.944527333333333,3783181.5986883063,Venezuela,3891663.715928431
6.756117342030647,-4.547758301334664,6.746812657633665,40.6593406593,0,0.528,24.57249566666667,754520.712516399,Uganda,647464.809259465
5.954482366806919,-1.1658559085210487,7.076235164163736,98.169627299,0,0.496,32.42487633333334,5838331.937978007,Afghanistan,7367160.339267902
9.140553308812054,-1.257613200508257,7.871667942885477,91.27652066276666,0,0.807,6.226873333333333,2974307.4697798504,Turkey,3324914.8214129764
5.4865954018215035,0.5116925516141538,4.0523587105155014,90.74333800840002,0,0.463,19.259749,1555955.9204993783,Yemen,2598937.4119269545
6.72317082655928,-4.189034626400303,7.167526499007456,34.0807174888,0,0.513,19.024359,594914.1357313155,Togo,563790.5097003934
6.4706415870317695,-0.003769531304322254,5.7981609584747655,87.5277439679,0,0.549,33.177454000000004,3224950.479590372,Syria,6448108.59696858
11.130013387659414,-1.932740453555893,9.021610817959345,39.6587814265,0,0.92,0.9208176666666666,2605554.5451575615,United States of America,2680268.39810645
8.216616408187273,-2.377619615598889,8.198473611198848,94.7823966841,0,0.693,12.364294000000001,3430919.447723167,Vietnam,3728752.9760942287
8.209691449670403,-0.25449117135853,5.855696817326255,75.5421753916,0,0.739,10.1068,649693.6519376122,Tunisia,653798.4447447775
9.720747551215872,-2.3050580753808148,7.8560506474697585,4.3580375783,0,0.799,1.4416363333333333,341834.1833007217,Trinidad and Tobago,351636.2229285223
7.563763731023969,-0.04945358446931067,6.1698532404090685,91.66310355130001,0,0.71,24.312505666666667,1598721.3767897927,Uzbekistan,2183136.544558642
6.765651846051425,-0.7948630175121613,8.759442651283866,74.5252525253,0,0.656,23.244919333333332,602196.6085254634,Tajikistan,757617.0700635071
8.423064965488429,-3.138441368222105,7.150008399366703,26.730194645433333,0,0.75,9.472709666666667,6129058.819858866,Ukraine,6960862.059581043
6.988236135987699,-4.199892036986235,8.317241208474373,73.2824427481,0,0.591,3.160587666666667,128601.608475215,Zambia,137055.86475548908
10.556906753737927,3.423396056011236,2.7900232801899145,47.78082063866666,0,0.866,0.9103496666666667,122044.1244357448,United Arab Emirates,132817.40803468155
8.924773147431868,-0.194482152118001,5.294299598863545,82.30593668043333,0,0.71,10.608907333333333,361204.2208069281,Turkmenistan,363486.3248155854
9.816401128736157,-3.661248250239841,10.209294747980875,77.62155345813333,0,0.8080000000000002,7.284394333333332,253361.97177711822,Uruguay,260627.0851240546
7.668253491813903,-1.9474141689759374,8.715063954461348,91.3822525597,0,0.626,10.657794,91933.82753886384,East Timor,119058.11546080181
8.645297919097281,-1.0037714316301452,6.676728913967538,92.1051444115,0,0.754,5.743186000000001,864096.8793995781,Azerbaijan,965672.2475287737
8.67187088322386,-5.079796756410063,11.984535685642255,69.9951290794,0,0.7239999999999999,8.364974333333334,271313.7409348338,Suriname,279093.6183436149
8.896722355622636,-7.084564280644632,11.142281742554722,28.9719626168,0,0.702,6.216995999999999,42995.83047926844,Gabon,44228.728927628865
10.645064274438512,-2.1531234381480737,8.015409864721413,11.512386713966668,0,0.891,1.7034580000000001,2109258.1714961235,France,2169740.8066224107
10.82990756906277,-3.5782334336736836,9.86744867157057,32.870101228466666,0,0.9250000000000002,2.392862,238665.7809175788,Finland,245509.4833810508
8.501692771923473,-5.817970241332767,10.346061245336415,58.892815076599994,0,0.7239999999999999,14.081502666666665,153254.35446690087,Fiji,145776.68664707404
6.677999285248328,-2.449075531335398,6.908019864580747,91.8364444782,0,0.47,36.925455,1025213.166459296,Ethiopia,1293675.977911251
8.160725623255624,-1.4407767796083284,7.691694474510084,94.1947565543,0,0.608,8.174499666666668,18964.89825828794,eSwatini,22289.815479363635
8.548674887325477,-0.9666210045388779,7.77571025728043,74.61774535983334,0,0.7600000000000001,11.022163,897047.6729199104,Armenia,853278.4466556578
10.170439996905857,-2.5317268549727507,9.159741243165483,0.4938168453666667,0,0.882,2.1439109999999997,131026.3528058036,Estonia,134783.51216911635
8.70158648187678,-7.180237526307555,9.601241290999326,5.0505050505,0,0.588,2.7040036666666665,149090.1054291259,Equatorial Guinea,161245.73361351612
8.426962584010841,-3.020559476645359,7.823667742243167,54.663398908400005,0,0.6670000000000001,4.983632666666666,1788254.7755173235,El Salvador,1934054.9283013209
8.14660337313362,0.2965653333653328,2.3039148819959343,79.1612903226,0,0.6999999999999998,11.316764999999998,4011504.635229584,Egypt,4036849.4963398813
8.681175310939212,-3.797903132886579,10.127382721207278,81.427707199,0,0.758,9.366214000000001,1042971.51242206,Ecuador,1072878.5509654672
9.031291643900133,-0.9516306164102476,7.656474991290731,83.3122197865,0,0.745,5.831750333333333,1382685.7940304868,Dominican Republic,1422334.0843653406
9.03931621465111,-2.3029210313070108,7.998750971809736,5.0,0,0.7239999999999999,16.197156,20077.383365731985,Dominica,19097.757018262128
6.44947808636112,-2.531669670080983,6.729727675140088,94.5017182131,0,0.434,17.614612333333334,785129.6980530074,Eritrea,743006.6473759684
6.600995566535116,-4.366475124688391,7.061326438659684,38.5826771654,0,0.466,22.14412833333333,51475.91717485935,Gambia,48782.894603157314
8.550972948276522,-3.73054259117699,9.637353511021711,40.98767626923333,0,0.786,6.614299,779877.0811538427,Georgia,802239.9296567949
10.784495659520356,-1.7874102059328907,7.152891979204502,4.1665915481,0,0.939,0.7903519999999999,4492675.987366869,Germany,5102398.059082896
8.280070883737165,-0.3851352449893519,7.280675198939584,92.17577706319999,0,0.797,12.206658,1307360.6215686332,Iran,1492032.6219569806
8.340797541658194,-2.204812463983263,8.894837108768531,85.2067285018,0,0.707,13.126096666666667,3704995.033459334,Indonesia,3524218.9489514017
9.303528223820859,-3.1439118651954554,8.771271598448473,73.928004235,0,0.83,6.767747,911417.3003752388,Argentina,937552.0432774207
7.668768193673317,-0.9214359588162299,6.931096894072854,90.40735873850001,0,0.647,17.56421,13020223.491132565,India,18616293.738410775
11.06258160913501,-6.414856242322188,13.0294108599135,0.107797341,0,0.9380000000000001,4.331365333333333,18172.713571378543,Iceland,18693.81317836143
9.786854959265277,-3.095511020307349,6.427585223695968,11.228656805733335,0,0.8450000000000001,3.37157,502157.1389438449,Hungary,516404.96531077876
7.858444600265343,-4.049312146032623,9.083889168633434,73.304293715,0,0.623,11.910171666666665,973337.4589133731,Honduras,1159926.723488195
7.338683386965122,-2.26987472393156,7.042872670371678,83.3793103448,0,0.503,19.990077,2226913.7906271024,Haiti,2172376.9219510546
9.334584706552633,-5.234220140057768,12.597337015033839,94.34484668099999,0,0.67,13.445343999999999,395725.66570018214,Guyana,430078.0814529586
6.536303875946637,-5.107604655524179,8.958485746397006,75.7894736842,0,0.461,31.857440666666665,135997.50654271786,Guinea-Bissau,116968.3252033168
7.043959277110182,-5.537129462325348,9.710474065299884,67.4157303371,0,0.466,27.269317,658202.797907684,Guinea,642083.4852954117
8.452392592288385,-3.6502655103433006,8.73325509570544,56.7371619386,0,0.651,9.510840666666667,1240423.2587784273,Guatemala,1341557.5619676355
9.164615486862056,-2.6527256334418072,7.447504642545986,14.8936170213,0,0.763,5.156049333333333,26078.77845753825,Grenada,29618.05145956774
9.932206655144086,-1.9135739954863356,8.61107133323993,80.31271002306666,0,0.872,3.847179333333333,787322.0126927915,Greece,809898.3433971619
7.678956307312917,-3.647912898633349,6.8384157379284485,73.0574900997,0,0.596,19.358913666666666,920919.2232492425,Ghana,1088074.1973187306
8.06272769649101,-2.7630732843690256,5.593267962129281,15.789473684199999,0,0.49499999999999994,1.2479463333333334,3216.5078590982635,Djibouti,3401.4631340917745
8.460856173012314,-0.7301996494221362,6.707166040492643,73.17015227436666,0,0.689,4.0836266666666665,2292361.8902083286,Iraq,2478536.0614062552
11.077863144672685,-1.847230483840018,6.931729833867583,53.2797982585,0,0.93,1.214596,126671.0243012864,Denmark,143862.14148413003
7.66755973127453,-4.282691601106002,7.860817048303692,51.635111876100005,0,0.516,17.463631666666668,1150127.5494745632,Ivory Coast,1011730.1312719638
9.397489469691035,-1.408568395055616,8.024185412871951,13.509751039466666,0,0.816,3.906538,1108687.7664229167,Bulgaria,1140479.2078650815
10.333828274779588,-4.5260859787053125,9.843110197993601,5.7608695652,0,0.8450000000000001,1.1899843333333333,55836.85847103367,Brunei,57437.971309253095
8.978880024354275,-4.8538199390108625,10.20440676457847,61.30694293356667,0,0.761,6.670532333333334,1898843.4449019197,Brazil,1953292.47195415
8.873775738515802,-4.007813663543992,6.907910510912904,32.7731706948,0,0.7280000000000001,1.9203996666666665,20012.57698575056,Botswana,22728.577412765608
8.086529388689662,-6.3822849348777835,10.14305988796467,380.73771842963333,0,0.703,13.13086,729238.7386246308,Bolivia,753809.3647624316
10.83178445008487,-3.437609341873072,8.719808442433193,4.9915931135,0,0.914,1.224171,521138.8071986685,Austria,536082.3777638535
6.697504894978162,-2.8052099161859076,6.344822792444961,51.4303178484,0,0.434,18.97968566666667,2255006.4325865,Burkina Faso,1756170.350244479
8.137771949853686,-5.441428151529371,11.518813640347458,94.0828402367,0,0.617,15.389624,65495.14518797331,Bhutan,71180.69114139232
8.671898683629683,-5.371530847787851,10.558760793276576,67.7227722772,0,0.7200000000000001,8.010895666666666,6153.014057083412,Belize,6329.450734760236
10.790294045045478,-1.42321622587961,6.943993281137674,1.0330716053666666,0,0.919,0.653781,432672.55225657095,Belgium,491392.5680508003
8.9233628909952,-3.7298485732577795,8.208905986357475,27.543981462433333,0,0.8169999999999998,7.164009333333333,1287733.2351343897,Belarus,1324658.776281103
9.805223702867485,0.008903044488692108,5.651202525066714,67.6543209877,0,0.8130000000000001,1.6870269999999998,21883.898095291275,Barbados,23815.670243445205
7.759934205432983,-3.5325889525403116,6.440711669268325,87.8171173683,0,0.614,11.621323666666667,7455232.114994133,Bangladesh,9652003.779550703
10.108037767620772,1.3074779550759084,1.2964709901967826,33.3103130755,0,0.838,0.29475133333333337,38454.17108579258,Bahrain,41848.662156826394
7.064896581955001,-4.725927273690866,6.645314434854129,25.2136752137,0,0.52,27.51158666666667,919359.141903176,Benin,741110.6888218508
5.584963193791443,-3.8022465098988696,6.655626577141766,79.2574080685,0,0.423,33.471243666666666,543054.2514131535,Burundi,422923.74918509455
8.291874048124551,-0.1012020054758615,6.3651885122677765,40.05125011036667,0,0.651,4.305435666666667,132049.81375070207,Cabo Verde,142774.23939086281
7.349882999087953,-5.384505490820053,8.869226560827121,94.0018315018,0,0.581,22.591365999999997,773502.7071845505,Cambodia,1110858.130503042
11.03452165186322,-3.455497759307177,9.84950951199196,65.11597569373333,0,0.9380000000000001,2.453056666666667,466831.24200135237,Australia,480217.55196429446
10.142774407306035,-2.2502641640453596,7.125609812249377,2.880233523433333,0,0.891,1.9024973333333335,648901.2578643779,Czechia,736966.6826572537
9.93279704004147,-1.0110178187692445,6.385724666396236,62.024955436733336,0,0.8729999999999999,1.6885986666666666,77971.62215000951,Cyprus,80183.92990745354
9.356513595837711,-1.7009949409295648,8.140108761166706,64.9374910188,0,0.778,2.2683833333333334,1441716.3418326587,Cuba,1483057.323528042
9.74455594129789,-4.649449859518278,9.169278084943404,7.529965925033333,0,0.8370000000000001,3.152325,848035.7860667199,Croatia,872353.0743512163
9.449067438295735,-3.5206388709219714,10.014094808403943,62.534901078,0,0.794,4.227686333333334,47385.48810656243,Costa Rica,48744.259273677235
7.690301629780066,-9.113072421171788,10.537015527216374,4.3620501636,0,0.609,8.781212666666667,257631.20659754286,Congo,250572.99483261406
7.278448320722951,-4.78817314894982,7.291692684795253,47.0,0,0.538,35.87882966666667,248715.3378727836,Comoros,324532.36266368645
8.678912179331462,-4.583498704656698,10.643298293043411,81.91699905123333,0,0.761,7.796959666666666,3624472.421060706,Colombia,3728403.5784366652
9.402978337055014,-1.5869000994072915,7.565678260385647,62.1445405908,0,0.758,7.589274666666667,10400585.411471961,China,11812097.50403639
9.595452796077165,-3.350483251388825,10.72501859629324,90.8866234167,0,0.847,3.743908333333333,338827.27515676763,Chile,378767.77721003303
6.672913883023143,-3.950776218977003,6.736562644310355,76.4211005002,0,0.401,33.243234,466242.7237274991,Chad,363103.90764087124
6.114941324010318,-7.572964625612419,10.231506628410376,0.5517241379,0,0.381,31.886289,479807.8709435174,Central African Republic,376607.76161876624
10.790097119949413,-4.3879697254621055,11.212689581583561,10.701398019766666,0,0.922,1.8777943333333333,1365376.7764731515,Canada,1404528.7335437955
7.308603539416639,-5.561363088097564,9.224932753756171,67.7140757075,0,0.563,17.12862133333333,296259.6464484982,Cameroon,315735.7245961654
6.1948606364532806,-7.537415937733853,9.114033313028854,10.517846694,0,0.459,19.467522,1317657.3274080942,Democratic Republic of the Congo,1034247.261679759
11.44597716454254,-3.482105813641253,9.18231196460124,2.4749165257,0,0.9419999999999998,1.0074956666666666,844427.5201840883,Ireland,868641.3420310663
10.83275426598543,0.3507453430810873,4.440601601094424,48.50045196733333,0,0.906,1.2476770000000001,300365.98026424105,Israel,326880.38973556994
10.441818162753139,-1.732245587249237,8.024605059887874,50.22302277583333,0,0.883,1.9431666666666665,2826085.043389729,Italy,2907122.572519667
9.59476512774437,-3.3019378477626633,7.696405273050511,32.87226957033334,0,0.816,4.47098,3174108.2169294604,Romania,3265125.2539760433
8.38112916534551,-2.7322237213579834,6.278826374521357,6.886487050933333,0,0.711,9.275992,935871.6738129515,Moldova,962425.3879317286
10.40750366010132,-0.9460743531314451,7.132666303161576,58.9321320434,0,0.906,1.7543436666666665,1947312.4903720377,South Korea,2211591.3765518647
11.02467519217204,2.6977088260801207,3.0322280148318668,35.05709122066667,0,0.848,0.297348,17086.935801201034,Qatar,18595.262450060578
10.070769827210121,-2.529556738681476,8.20450025077028,55.4285260416,0,0.85,2.0597006666666666,1728012.5365191496,Portugal,1777563.0150486652
9.742704424661525,-1.842225462553767,7.24722083546002,13.8442323749,0,0.872,2.550243666666667,3791235.4559809514,Poland,4305761.75235399
9.458868674111715,-4.24588924180149,10.293830279392958,28.7565566183,0,0.824,3.9259236666666664,9132556.922534656,Russia,9394431.50743856
8.11318255107909,-1.6814853885627288,8.351918196593514,76.14135155193333,0,0.7120000000000001,9.934608333333335,6175332.913412343,Philippines,6352409.580665618
8.636479560744608,-5.07955882589489,9.770541736247093,78.6158309159,0,0.7239999999999999,10.993818666666668,825548.1158863435,Paraguay,785267.5339651607
7.851985735111828,-7.622111811185525,11.290233628238441,0.2550369804,0,0.543,18.22573733333333,33843.55798572232,Papua New Guinea,32916.360530504746
9.604994953938567,-4.7449130775428285,10.35557977261787,36.8251609708,0,0.795,2.739922,189474.0508940627,Panama,194907.18849712578
7.152723154173157,-0.29760544712577636,5.441542722599163,93.9765603707,0,0.56,22.259507666666668,4545151.411350017,Pakistan,8537103.047507599
9.775306499638383,0.30997781589820445,5.725341995103977,80.7832898172,0,0.834,2.2616816666666666,17168.285933081817,Oman,18683.793657192677
11.361108845063912,-4.990757758592194,11.164103376811411,31.614493635966667,0,0.9540000000000001,1.6814116666666667,107099.78912829659,Norway,110170.85816834374
8.781128213951384,-4.147144954337362,10.80965527718208,82.50960861623334,0,0.759,7.582410666666667,1383855.5530083673,Peru,1423537.3859917223
6.694828823641273,-3.0932314525195337,6.568702895638304,59.76006306266667,0,0.536,25.19439733333333,741313.5080492469,Rwanda,932365.1055727474
9.872412875634875,-0.4327302093453414,6.242288434726155,1.2820512821,0,0.777,1.2747293333333334,13399.256716304828,Saint Kitts and Nevis,13779.437078853069
9.204192210515451,-1.945505529756518,7.427446540382448,70.8624708625,0,0.745,1.7497906666666665,17894.501909953833,Saint Lucia,20323.048461617902
6.553634624915758,-0.3401530752300709,4.433614594007473,96.1945424169,0,0.508,20.093487,2158295.5530070327,Sudan,3605034.6830553375
8.190417778101596,-1.406154134044377,7.752397428041886,87.362892013,0,0.7799999999999999,8.607296,1464409.7283011996,Sri Lanka,1506401.4391638846
10.26817548148853,-1.3464674828654546,7.753582672585632,65.3342522398,0,0.8930000000000001,2.6268763333333336,1388361.1980600473,Spain,1428172.2296826954
5.902702678684214,-4.320742391314354,7.781163935390496,36.4741641337,0,0.413,4.0027946666666665,3633040.653193535,South Sudan,2851623.308260119
8.70949032070186,-0.9658158103983251,6.592749878441873,61.06777707573334,0,0.705,2.6566646666666665,822693.4688609422,South Africa,846035.9503044874
10.22625769801144,-3.544202136129782,9.087925322322514,0.34405449476666666,0,0.902,1.8694959999999998,91882.49448184065,Slovenia,94517.21007205993
9.933912989291239,-4.491035719940529,7.7449923727408185,5.505870034033333,0,0.8569999999999999,1.909031,425420.3448857885,Slovakia,437619.2041068824
11.167758410785638,-0.17049008022973602,4.682550865942237,2.1953758363,0,0.935,0.030811,232361.13016139995,Singapore,252872.50147216037
8.733898875298314,-3.6398323718741823,9.152802781959227,70.3611781337,0,0.791,18.73537633333333,1045924.1251987937,Albania,1103287.0742265477
6.120056068438206,-6.625450441278931,9.892113208911542,21.5362865221,0,0.438,58.132072666666666,60981.10938756831,Sierra Leone,47864.906972701094
9.094612131496818,-3.478168633825766,7.114191069699064,8.444924409733334,0,0.799,6.365408333333334,1002994.6445312877,Republic of Serbia,1139115.7390200382
7.271734855488639,-2.5576133962783913,7.313119907694883,91.3138942488,0,0.514,16.110048666666668,614853.924808119,Senegal,657238.6063671802
10.188953523530135,2.3692843581403675,4.3465740821714745,81.5635580179,0,0.8569999999999999,2.687632666666667,210730.85940133172,Saudi Arabia,229332.8471813611
7.694294758959405,-3.9760518495752906,9.192975382536666,62.591687041600004,0,0.609,13.124407,44743.72427881613,Sao Tome and Principe,47685.172029525456
9.094398814054776,-2.465896235750766,6.881160064908786,0.0,0,0.7280000000000001,6.210273666666667,29399.17816335998,Saint Vincent and the Grenadines,33389.07813988124
8.89935178447622,-1.3095111401597097,7.976958789188552,8.307711514833334,0,0.759,7.707214333333333,481165.41464806104,North Macedonia,494962.75468107505
7.556827111931557,-3.1337273684569737,6.920143577635184,44.1683366733,0,0.534,23.730746,1470945.473172581,Nigeria,1919340.4549996976
6.297973663074383,-2.5794784363136833,4.969092683392663,91.02310611219998,0,0.377,37.371850333333335,375895.15013297315,Niger,465383.27683949366
8.179818178066151,-0.06784318974415432,5.530680087919325,66.77389793853332,0,0.759,12.908412333333333,1777536.0684679376,Algeria,1788766.6188151108
10.029794325926838,-4.24219132634139,8.615733146567152,17.0949636866,0,0.8690000000000001,3.6279683333333335,407001.0929034143,Lithuania,418671.7830686758
8.649561804640868,2.109552028333689,4.596341242003487,83.1903945111,0,0.7079999999999999,3.898336666666667,126141.94773019846,Libya,137276.96125831906
6.236984234984407,-7.371593863424118,10.5461378367127,8.4304318026,0,0.465,69.31788633333333,110865.37527652971,Liberia,105065.32402099369
6.869004021311456,-4.234788205589332,7.746818495266633,8.6757990868,0,0.518,5.7931056666666665,245973.08587282838,Lesotho,210202.5424562977
9.73393015931132,-1.5106709393758728,6.335261003519722,15.652173913,0,0.7760000000000001,1.9893363333333334,11367.82287495155,Antigua and Barbuda,11690.364872129967
8.795448432140205,-0.8962480865037457,6.7333110314673394,38.0434782609,0,0.73,5.934328333333333,639630.3536552623,Lebanon,657778.7409052526
9.924615757009933,-5.272264620447968,9.101381128175444,29.446474071033336,0,0.854,4.386730333333333,194757.697314721,Latvia,200342.3426198357
7.7395694024824335,-3.814964896413927,10.148452285613828,95.91836734689998,0,0.604,16.755106666666666,565046.3205223975,Laos,731758.3948195553
7.149453379030866,-1.1262855057316346,8.879690259601908,92.68929503919999,0,0.674,13.158983000000001,538867.1689552667,Kyrgyzstan,697855.3089437096
10.250033212639858,3.9343535912799137,0.0,62.272,0,0.8080000000000002,0.43706766666666663,124638.04315736468,Kuwait,135640.30149924624
7.556157222478107,-2.0317320657113838,5.966084527133097,80.2083333333,0,0.579,21.78183866666667,426004.934836492,Kenya,658482.6852883039
9.170571508416165,-1.4723982864476708,8.089201714383885,59.47546833933333,0,0.8169999999999998,5.22281,3735230.906658308,Kazakhstan,3842338.0456007095
8.275960626692575,0.15305579077500067,4.137754003008425,51.645457343,0,0.723,4.640912,580040.3695104546,Jordan,631242.6656345753
10.557925347224057,-1.6874864372937006,8.1382670011446,66.69454900323332,0,0.915,0.9949896666666667,1029414.5760200499,Japan,1058932.871616335
8.58483013300659,-3.106924687421565,8.24734895861171,18.497689123166666,0,0.726,8.374466666666665,1265147.8875794276,Jamaica,1301425.7975571228
11.689125851198405,-4.308688150711119,7.352716719915346,0.6245554930666667,0,0.9090000000000001,0.21036133333333332,43600.109986853524,Luxembourg,49517.28484277089
10.930849563189952,-4.3672371826861385,9.705871194081846,4.656961224933333,0,0.9369999999999999,1.3608066666666667,194397.06373264408,Sweden,199971.36792842764
6.095553969913834,-3.213275359659651,9.337398636098541,95.8921287315,0,0.521,23.568827666666667,158064.4612207476,Madagascar,199455.2968422926
9.256054287256246,-4.660523325150825,9.736105591273688,45.6450437318,0,0.8039999999999999,8.894871,1983284.2036399385,Malaysia,2040154.555719875
7.624685375564963,-4.860424445102841,10.064953602996129,85.0449545747,0,0.651,16.016642333333333,805246.6946697276,Nicaragua,858183.5280911658
10.725145115569775,-4.191694613634598,11.067906070294557,64.86002011923334,0,0.9209999999999999,5.748726666666666,718697.8368306907,New Zealand,739306.3804497238
7.1120003910627805,-3.0972127426175238,8.816786240772185,98.1352202251,0,0.579,21.754097,1898596.2163150618,Nepal,2726649.853770575
8.27393492108476,-5.3807879609376865,7.693772475690093,121.98790300806667,0,0.645,9.077506999999999,47525.4192493666,Namibia,55857.55384608162
7.190213852449206,-3.5546242472497753,9.840828332749037,88.55573590800002,0,0.584,22.323717,2887918.954438513,Myanmar,4147455.7502827863
6.152313254371898,-4.993202932824881,8.059999593460482,73.0482009504,0,0.446,26.834285333333337,910419.9584742237,Mozambique,783031.2516866192
8.145987044942999,-1.023787132379503,6.666666824017536,87.7768190969,0,0.676,10.996927666666666,3479895.655134358,Morocco,3780871.912618333
8.386495185502259,-4.321038274023699,9.251985429224295,54.2603806228,0,0.735,13.052227666666667,121079.78576985857,Mongolia,115171.99658608508
9.20302754944362,-1.638399087798886,8.072236058841685,75.90843219553334,0,0.767,3.803001,10797905.955044707,Mexico,11107534.152689002
9.14647721612811,-1.4979833448798259,7.673596556756484,49.26127945936667,0,0.7959999999999999,3.2714603333333336,112673.30907949028,Mauritius,115904.197897947
7.646968110008161,-5.348567262497006,8.363762855751363,20.7849249079,0,0.574,11.757741333333334,625888.6517944694,Angola,608741.4486121618
7.54734485275601,-2.133775821194488,4.448415600027566,90.5791734558,0,0.527,18.975092,65935.58696723089,Mauritania,92588.78338177544
10.366488991898901,0.19838316199098596,4.5793925063614385,36.445986165233336,0,0.8850000000000001,0.863782,61672.31203621445,Malta,67116.35377800322
6.629563690152856,-3.141715521259739,7.894396299056325,97.8596220594,0,0.427,35.599028,1248791.9520382052,Mali,1305148.28035196
9.165365089696683,-1.6432320746767959,4.0837858461321535,4.038312994366667,0,0.719,5.935428999999999,2358.406443235554,Maldives,2566.591651429765
6.340277644153204,-2.5455798886111958,6.692513915144917,85.9375,0,0.48500000000000004,26.04846433333333,357670.05170870404,Malawi,336312.49858858396
7.277132451665562,-1.4053130493747679,6.655715518880737,87.2001825488,0,0.563,8.263898333333334,1122460.0999760227,Zimbabwe,1195899.7836151116
